ID	QuestionBody	wikipediaURL	movieName
579	There was a movie that I rented and watched like back in 2002. But the movie could’ve been from the 90s. The one scene that I remembered was the there was this little boy of about 7 years old or so, who encounters aliens or some higher beings. And I think his mum was dead because in one scene in a bedroom or something he wished or asked the aliens to bring his mother back for 1 day so that he could celebrate his birthday with her. They granted that wish and his mother got to spend 1 day with him on his birthday. After that the boy said good bye to her and the aliens came and took her away to wherever….  yeah , it sounds pretty weird and I may have not remembered it all to accurately but I hope one of you can tell me what movie this is. It was in English movie. I think the boy was blonde.	https://en.wikipedia.org/wiki/A.I._Artificial_Intelligence	A.I. Artificial Intelligence
1098	I think his name was like Quincy or something.. but he lived with his grandma or something… dressed up as a superhero and saved a bank from being robbed… HELP!	https://en.wikipedia.org/wiki/Blankman	Blankman
497	So this bugs me for many years now. the Movie is about a sole surviving astronaut who is on Mars and gets rescued. He than has trouble breathing on Earth and soon is in pain, then a finger grows out of his arm or hand, then something more, i think then an whole arm and in the end he just clones himself and the clone attacks a Dr. or so and then dies. The plot is that he injected himself with some mars slime or something to breathe mars air and survive. They first decide to just let him die cause he is dangerous, but in the last moments they decide to send him back to Mars since he can survice there. In the final scene of the Movie you see him skyping or so with his wife, he is in the Mars colony which is populated with many of his clones now working there.   i saw this movie in the late 90´s maybe oo´s it was in german it was on ty, i am not really sure which channel it was in color it was around that time when x-factor (not the crap music show) was extremely popular in germany	https://en.wikipedia.org/wiki/The_Joining_(The_Outer_Limits)	The Joining (The Outer Limits)
198	I watched a part of this movie when I was very young, probadly in the late 90’s or early 00’s. It was a colour movie, and the actors spoke english. I saw it on the TV and am pretty sure it was a movie. I only remember two scenes: – the lead character (or one of them) is getting a blowjob by a rollerskating girl – this is in the middle or end of the movie. – another character shoots at his wife/girlfriend whilst in bed with a man, when he discovers she is cheating on him. In an earlier scene we see her cheat on him as well, where he also discovers it. I remember the plot being about a young boy, that due to certain “talents” becomes an pornactor, and is given the name Dick. But I’m not entirely sure.   Hope you can help. Thanks	https://en.wikipedia.org/wiki/Boogie_Nights	Boogie Nights
279	There was a flashback scene of two young black kids. They were sitting on a bench, Probably in a park or something. The protagonist’s friend shows him a gun he found. The gun then accidentally triggers, killing his friend. The protagonist then sits beside his dead friend, until the cops arrive and take him to jail or something.	https://en.wikipedia.org/wiki/Freedom_Writers	Freedom Writers
835	I saw this movie either in the 90s or early 2000s on TV; I think on Disneychannel? I can’t quite remember the time, but the movie in my head looks like it would have been made in the 90s or even late 80s. I think the plot was that the main character was unpopular in high school so she makes a wish to become popular and her life the next day is switched. She is popular all of a sudden and is dating the hottest guy in school, but it is all fake and she doesn’t want it? The scenes I remember are the opening, she is dancing very dramatically to the opening music with a red sash flying in the air around her I think? Also, I remember the scene where she lives her first “popular girl” day and she is in a field with tall grass and is looking for her crush or current boyfriend and is chasing him in that tall grass very dramatically. I think the person who granted her wish was some lady who was a shop keeper or fortune teller or something. These are all just small facts that I think I remember but I only can vividly see those two scenes in my head. Help!	https://en.wikipedia.org/wiki/Teen_Witch	Teen Witch
979	What’s the name of the English speaking movie that came out in the last few years about a boy who has a crush on his girl neighbor across the street and she ends up talking to him or something and she convinces him to do a list of things he was afraid to do or wanted to do. Then after they become closer and complete his list or whatever it was, she vanishes and nobody knows what happened to her. I only remember the trailer not the movie so there may be more to it of course.	https://en.wikipedia.org/wiki/Paper_Towns_(film)	Paper Towns (film)
649	The movie in question is about an undertaker team of friends trying to build the prrfect computer fort he future. The first tries are a failure but they soon come up with the idea of virtual input/output with some (power-like) gloves and holographic display. Their idea gets stolen (one of their teammates betrays them) and ends up falling into the hands of the biggest competitor who also happens to be a large company (I think) Anyways with only a few dyays before the unveiling of the device they come up with an even better design thats only a cube does no requires the gloves and they named it the e-magic (or something like that)	https://en.wikipedia.org/wiki/The_First_$20_Million_Is_Always_the_Hardest	The First $20 Million Is Always the Hardest
554	I remember seeing this movie in the early 2000s. A former convict is released from prison. He lives alone in a sort of run down apartment. It’s based in LA or California. He befriends a young black kid and basically mentors him. I believe this film was made in the mid to late 90s.	https://en.wikipedia.org/wiki/Always_Outnumbered	Always Outnumbered
848	I remember this horror movie from late 70s early 80s. I think it was based in the woods in a house close to a river or the river may actually run under part of the house. Someone kills anyone that comes near the house. I remember close to the end a teenager girl finds what I believe was a boy locked in a dark room with the mirrors covered.  She tries to help the boy by taking the cover off the mirror so he can see himself (I don’t think she even saw his face at this point).  When he turns to the mirror she screams and I think runs out but someone catches her and kills her (not sure if it was the deformed boy) I think the killer might have been a woman like maybe the mother.	https://en.wikipedia.org/wiki/Phenomena_(film)	Phenomena (film)
297	So the movie starts with two men driving a car filled with drugs, they pick up some kid then go to vegas. I remember the guy taking something and getting so high he sees dinosaurs.	https://en.wikipedia.org/wiki/Fear_and_Loathing_in_Las_Vegas_(film)	Fear and Loathing in Las Vegas (film)
283	i can’t remember name of movie about girl, who had younger sister and killed her – she wanted to help her, so she killed her neighbourhood, and took her lungs (the girl was playing outside and she called her inside), and then put them in her sister .. the girls sister was ill (i dont know if it was cancer, but she was dying).. the girl had brown hair, then she cut them.. also she was lonely, she hasnt got any friends, she wanted to be doctor… and she had weird imaginations about sex..	https://en.wikipedia.org/wiki/Excision_(film)	Excision (film)
388	Mother and her two kids (a boy and a girl) are tormented by ghosts that turn out to be time travelers. I think the dad has recently died and the boy has some behavior issues and he is getting kicked out of or about to be kicked out of school. The mom has a boyfriend. There is a guy trying to get the mom to sell their house. Later, the kids get sick when they try to leave the house.	https://en.wikipedia.org/wiki/The_Diabolical	The Diabolical
351	Here’s an easy one, I hope.  I saw a trailer for an excellent movie, possibly on a “Saw” film which I rented/borrowed – I don’t have it any more.  A group of 12?…men wake up and can’t remember who they are, where they are and what happened to them.  As the film goes on, it turns out that half are prisoners and the other half are their guards but they don’t know who is who.  It’s a main stream film but nothing I google brings up any results.   It was not made recently, 2006? Please can someone help?	https://en.wikipedia.org/wiki/Unknown_(2006_film)	Unknown (2006 film)
233	I saw this movie around 2003-2006. There was this guy going to meet his fiancé for dinner or something. But he gets hit by a car quickly into the movie. He dies and goes to heaven. In heaven he learns that reincarnation exists and that they are given a shot to have them forget about their past lives. He somehow avoids taking the shot because he wants to find his fiancé. So, he is reincarnated as a baby. As he grows up, he remembers everything and goes to find her. So now he’s a teenager and finds his woman. I can’t remember anything after that. I believe it was an American film. They spoke English, no accents. It was in color. I’m not sure about the decade it was made in.	https://en.wikipedia.org/wiki/Chances_Are_(film)	Chances Are (film)
793	When I was a kid in the 80s i remember watching this movie on HBO,  it was about a bunch of kids/teenagers set in kind of an apocolyptic setting, where water was scarce and it didnt rain often, well this one kid finds this sphere like thing thats in some way alive and i remember he found it and the sphere made it rain in the room. At the end i remember some villian having the sphere and trying to like drill through it with lazers or something.	https://en.wikipedia.org/wiki/Solarbabies	Solarbabies
996	Four teenagers unknowingly find an injured bank robber in a parked car along this road near a gravel pit. They discover stolen money and dare one teen to shoot and kill the robber. They eventually wait for the robber to die but he doesn’t and then one teen kills the robber and they bury him in a park. They throw the gun in the trunk of the car and push the car into the gravel pit lake to hide it. Years later they meet up again as adults in a cabin. It turns out that the lake where the car is hidden is being drained so the authorities will find the car and possibly the gun in the trunk. Some of them want to turn the money in, the priest and lawyer, but one, who is a cop now, doesn’t want to. He likes his lifestyle with the stolen money. It ends in a hostage situation and eventually a shootout.	https://en.wikipedia.org/wiki/The_Lesser_Evil_(1998_film)	The Lesser Evil (1998 film)
691	Hi, I’ve been trying to find a movie that I saw years ago. I have little information to go on, I can’t remember any famous actors being it, but it was about a group of people all living their own lives. I think one the main people was crippled or walking with the aid of a stick. I can’t excactly remember the details of the story but I remember some specific scenes. One in particular where a person (I think a woman, one of the main characters in the movie) is in a car on a bridge. And these strange ripples appear making the bridge disappear bit by bit and causing her to fall into the water. And then a few second later the bridge reappears again piece by piece. Then there is a scene where the main protagonists get together and find out where those ripples come from and apparently they come from somewhere in the middle of an ocean or sea. They try to go their on a boat before it is too late (they have limited time from what I can remember, before the next ripple comes) and then they arrive at this sort of facility in the middle of the sea and they go inside and find out tue government or military (I’m not sure) is creating the ripples and the boss there explains everything. I’m not sure what happens next but in the end they all are back at home and their lives are better. If not mistaken, the man with the stick can walk without the stick and a woman gets back together with her boyfriend I think? If anyone knows the title of this movie, please let me know! Thank you!	https://en.wikipedia.org/wiki/The_Triangle_(miniseries)	The Triangle (miniseries)
480	I remember a movie broadcast on Teletoon a couple years back. It had something to do with monster toys? I remember the leader of the monsters looking like a bulldog, another one having one long eyestalk and suction cup feet, and two others who worked together like a slingshot. The movie was live action. I think the movie started with a “G”, if that helps.	https://en.wikipedia.org/wiki/Small_Soldiers	Small Soldiers
950	I’m not sure if this is even a movie, a tv show, or if I dreamt it or imagined it. The scene that I most vividly remember is where two teenage/early 20s girls knock on the door of an elderly couple, the couple lets them in and while the couple is asleep, the girls brutally murder them and then proceed to have sex while in the same bloodied bed as the murdered old couple. Another scene is where one girl is in the shower, drinking beer, and the other girl joins her and the have sex in the shower. Another scene which I’m not sure if it’s even part of the movie or not, the girls break in to an old lady’s trailer home and molest her, wear her underwear, and then a cop finds them and kills them. Not sure if that last scene is correct at all. I saw this movie maybe around 1999, it was in color, and it was in English.	https://en.wikipedia.org/wiki/Freeway_II:_Confessions_of_a_Trickbaby	Freeway II: Confessions of a Trickbaby
711	and they lost in woods ,it was winter and they don’t have a signal ,they get out of car and all that they seen dark forest,lamppost,some men or child that get to them closer (he has yellow jacket,some sort of bond) in close was I think cemetery and they saw some creepy things also I think that some of them survive  and I watched that while I was child on DVD,it has English subtitles and have a colour that’s all I remember .	https://en.wikipedia.org/wiki/Wind_Chill_(film)	Wind Chill (film)
782	As a kid (probably about 16 years ago I’d guess?) I used to force my parents to check out this movie from the library whenever it was available. It was about these different groups, each of a different color, and they were all enemies…they “fought” by throwing paint of their own color on one another. I think there were tribes for each primary color, and then black and white… And I’m pretty sure it took place in space. The movie was in color, but it was definitely an older film. Kind of campy I guess. I can’t find anything on Google.	https://en.wikipedia.org/wiki/Rainbow_War	Rainbow War
125	So this may be a tricky one. I remember having watched this film (highly possible that it was a miniseries) when I was a kid, I am 24 now and I believe I was under the age of 10 when I watched this. I remember watching it on the TV, it was in color, and the actors used English. Based on the graphics I would say that the feature came out sometime after 1980. Here are the snapshot scenes that I remember: A white woman (middle age) is shot in the knee by an arrow during an attack by Native Americans, she is then approached by a Native American who wraps some sort of beaded leather around her injured knee. Another scene: a woman desperately clings to and cries in agony as her dead baby is taken away in a carriage (maybe a sled). Another scene: a woman (think she was Asian) and a man (African American) are surrounded by a group of outlaws?, the outlaws stab the man ( I think he was stabbed in the armpit/rib area. The Asian woman is then hung by the outlaws, she was wearing a red dress. I also remember the woman who was shot in the knee living in a house with other women, one of whom has a baby. Woman with the baby considers shooting her child during the Native American attack to spare her child from capture or a more gruesome death. At another point, the slaves or servants (I don’t know if they were slaves but I do remember that they were African American) are hung by the Native Americans (though its possible that someone else hung the slaves. I really hope someone can help identify this movie/miniseries, I’ve read through dozens of descriptions of Westerns and nothing seems to quite fit. My mother, who also watched this, remembers the scenes I described but the not the name of the feature.	https://en.wikipedia.org/wiki/True_Women	True Women
842	The movie starts out with a chalk outline on a sidewalk where someone had fallen off a roof on fire or some other means. The main character was a woman who became close to a teenage girl she was either the case worker on or the cop investigating the girl’s case. Or, she might have been the girl’s relative. The main character meets another woman who has abilities/powers that she gained from sacrificing the person who was dead at the start of the movie. She teaches the main character to explore her abilities. I think the main character had to drink something to get these powers. One particular scene I remember is that the main character came home to find her apartment crawling with giant bugs of all shapes and sizes. I think they had something to do with the source of her power. In the end, the guru woman told the main character she had to sacrifice the girl or the fire that consumed the person in the beginning would kill her. The main character’s fingers started to entwine and caught fire when she refused to kill the girl. She then plunged her burning fingers into the stomach of the guru and sacrificed her instead of the girl. That’s all I can remember	https://en.wikipedia.org/wiki/Silent_Night,_Deadly_Night_4:_Initiation	Silent Night, Deadly Night 4: Initiation
1048	I remember this movie based off a singer who keeps seeing a dead lady named Meg Ryan who was a singer also, there’s a part in it where she took a picture with the lady when she got the picture and looked on it, it was her alone in it	https://en.wikipedia.org/wiki/Holiday_in_Your_Heart	Holiday in Your Heart
135	OK. So I think I saw this movie on lifetime. It’s from the 2000/2015. All I remember is a wealthy business man marrying a young realeaste woman. Then for some business reason he travels a lot to England. They are building a beautiful big mansion and the wife gets in a relationship with one of the construction guy and tries to kill her husband. Can’t remember if they actually do kill him or not. Also I remember her being really upset about someone ruining all her flowers outside the mansion. I think they had 2 kids..And I think it was actually based on a true story Help!!!	https://en.wikipedia.org/wiki/Murder_in_the_Hamptons	Murder in the Hamptons
353	Okay, this is driving me nuts… All I remember (correctly I hope) is that it was a movie maybe 70’s comprised of a number of unrelated scenes all set in Europe… England or France. The two sketches I think I remember are: One with a group of prostitutes standing along a river in a Parisian looking place wearing furs chatting about life waiting for someone to come pick them up. I think I remember one of them getting picked up, going with the guy to an alley and like… convincing him to pay her without her really having to do much? And then he gives her a ride back to the side of the road with the other gal (gals). The other sketch (and I could have sworn it was Peter Sellars, but I don’t see it on his IMDB) is a man and woman walking in the snow with a large funeral procession but they’re hanging back just talking to each other about life and maybe not knowing the guy who died very well? They’re being irreverent and people give them looks and they just continue to hang back further in the crowd. I believe the movie was a comedy, but a dry comedy. Can anyone help?	https://en.wikipedia.org/wiki/Woman_Times_Seven	Woman Times Seven
909	I saw this movie when I was fairly young. All I remember is the older cousin ends up stabbed to death in an alley and at the end it’s revealed that the younger cousin sees the older cousin kissing someone so the young cousin stabs the older cousin to death. This has been driving me crazy for years. The ending disturbed me so much that here I am 30 years later still thinking about it.	https://en.wikipedia.org/wiki/Blood_Relatives	Blood Relatives
524	Movie girl gets kidnapped and sold for sex then gets buried in trunk that falls through to a sewer below and get revenge? What was the name of that English speaking movie maybe probably in the last 5 years or so where a girl is doing a modeling photo shoot and the photographer and I think his friend shows up at her place and kidnap her? She finds herself in a dirt basement handcuffed to a pole or something and sold for sex to strangers. After escaping for a brief time she realizes she’s in a foreign country half way around the world and someone who she didn’t know was in on it takes her back at the house where they dig a hole and bury her in a big trunk under the dirt of that same basement. Then the trunk ends up falling through to an underground sewer that the bad guys had no idea was down there when they buried her. She finds her way to a staircase that leads to a church and the priest helps her with food, but doesn’t know what’s really going on. Then she takes revenge out on the bad guys one by one and kills them gruesomely.	https://en.wikipedia.org/wiki/I_Spit_on_Your_Grave_2	I Spit on Your Grave 2
514	okay so not much to go off of here but i remember seeing a scene in a movie my parents were watching where a guy basically freaks out when he sees a sprinkler running. i think he even snatched up the girl who was near it or at least pushed her away from it. the reasoning was a flashback where blood was being washed off by the sprinkler. sorry for the little amount i could tell you but thank you to those who can figure it out	https://en.wikipedia.org/wiki/K-PAX_(film)	K-PAX (film)
301	I look for a movie in which everything goes wrong. There are a lot of movies like this , but this one is champion . Literally every 3-5 minutes something bad happens , making the life of the main heroes worse , and ultimately the movie does not have happy ending. It’s not tragedy or comedy , it’s quite normal movie actually. It was about two men and one blonde woman living in house , maybe somewhere in the suburbs. In the begging everything looks fine , around the 15-20 minute the things start to go wrong , with little stuff like somebody breaking his hand. Accidentally the two guys kill the woman , put her in trunk , and later bury the body in someones backyard , and if I remember right someone find it. If I am not wrong also included planned wedding and trip to Las Vegas. In the end one of the guys was alive but the police probably charged him. I watched it 10 years ago.	https://en.wikipedia.org/wiki/Very_Bad_Things	Very Bad Things
516	The movie focused around a single father and his daughter. The daughter was gonna perform at a school show and wanted the father to perform with her, but he was having problems and didn’t know if he could make it. Ya know you’re usual plot. But in the end of the movie he was able to make it to the performance and started singing and acting what I think was a Sweeney Todd musical or something really similar to it cause the play ended with one of them cutting the throat of an old man. everyone was shocked but they clapped cause this very young girl decided to do a dark play. there were also 3 old men who were like friends of the father or related to him or something. They were probably in their 60s. They were in the play too and helping the girl practice for her play. I think the dad had a love interest but I doubt it since the story revolved around the growing bond between the father and daughter. They were having familial trouble because the mom divorced or moved away or died or something (I think. I only really remember the ending with the play.)	https://en.wikipedia.org/wiki/Jersey_Girl_(2004_film)	Jersey Girl (2004 film)
282	When I was a kid in the 70’s my parents occasionally took us to the drive-in. My earliest drive-in movie memory is of this scene where a man sticks a diamond pin into a woman’s body after killing her. The woman may have been topless and she may have been killed by being strangled, but I’m less sure of that. The shot of the pin going in her body was an extreme closeup. As a note, there’s no way this could have be an x-rated movie.	https://en.wikipedia.org/wiki/Frenzy	Frenzy
376	I remember sneaking into my living room at night once I was like in 5th grade maybe so around 2006. I saw this scene and it looked more or less like a music video. there was this woman with white hair I think and she was in the woods throwing things into this hole in the ground and it was filled with bugs, whatever she threw in the bugs would devour it, like one time she threw in an iguana or something and the bugs ate it to the bone. at the end of the scene she fell into the hole. i know this is a site for movies but this is my last hope I’ve tried everything to track this down please someone help me. also I think it was on and indie music channel or it might have been a hard rock/metal song, I don’t know any pop songs that have such weird surreal music videos.	https://en.wikipedia.org/wiki/Weak_and_Powerless	Weak and Powerless
104	Maybe it was a series on PBS or a movie I saw on TV it was in color I saw it early 80’s about a boy who talked about a family member who fought in the war. He was usually wearing an english schoolboy uniform he was anywhere from 7 to 12 years old blonde hair, It was a story about his life I think they called him Duckworth or something with duck in it.	https://en.wikipedia.org/wiki/P%27tang,_Yang,_Kipperbang	P%27tang, Yang, Kipperbang
1030	… beautiful song. Was about ethnic cleansing before people even knew the word. Oldish movie 1990s to 2000s	https://en.wikipedia.org/wiki/Savior_(film)	Savior (film)
416	American movie was likely from the 60s.  Man in encased in a block of ice and floating in the ocean with another man sitting on top of him.  The man on top is angry and begins chipping away at the ice but stops realizing that the ice is preventing him from drowning.  Later the sun melts the ice and breaks apart.  Both men are floating in the water and the freed man thanks the other one not knowing he is an antagonist.	https://en.wikipedia.org/wiki/The_Perils_of_Pauline_(1967_film)	The Perils of Pauline (1967 film)
638	I think the movie is made in 2000s or 90s.it takes place in like 50s or 60s and in a school. I remember that in the school there was a rule that if a student did something wrong he had to fight the two senior student and usually the two older student beat the poor student who had to fight them.but one time the main character fights the two and defeats them. He also had a friend that fought the two guys and lost and left the school but I think they met again in the end of the film. in another scene the main character was tied to the ground in the cold weather at night by the other students and left there.	https://en.wikipedia.org/wiki/Evil_(2003_film)	Evil (2003 film)
821	Okay so I watched a film a few years ago on tv and the plot was very similar to You’re Next (2011) or I might be mistaken and they might have been the same film but I’m pretty sure it wasn’t the same film. The movie looked like it was made between the late 90s to mid 2000s. It was in english, in colour, and it felt like a made for tv film or direct to dvd. What I remember from the plot is this rich guy and his girlfriend (or fiancee or wife) going to his family house somewhere secluded, the car might have been a red convertible. Then of course there’s the tension between all the family members and they get killed of one after the other until only the girlfriend is left and she drives off in the car at the end. Please help!	https://en.wikipedia.org/wiki/Below_Utopia	Below Utopia
462	My wife and I are trying to figure out a old move that she always turn on channel surfing and never seen from the beginning . Here is what e have been able to put together…. My wife seems to think that she watched it while she was still in high school so it would of been on t.v. late 80’s early 90’s. From the scenes that she has been able to explain is sounds like the typical 80’s coming of age movie,  possibly  set  in a earlier time frame like the 50-60’s . Here are a couple of plot memory’s that will hopefully shed some light on this movie and put this agony to rest. In the beginning….young female charter is maybe in high school or just graduated, and come from a upper class family.  The charter is a aspiring singer/ performer that has very conservative and classical  style  ( my wife isn’t sure if it a opera style voice,  or Broadway musical but something viewed as classical ) after a early performance the family goes to a celebratory dinner at a nice restaurant or country club.   While at the dinner the female charter meet some other kids that are more rebellious and or from  a different social class.  Throughout the movie the main young female has a awaking and coming of age, and the usual teenage angst that insure within the family dynamic. The last thing my wife remembers is toward the end of the movie or possibly the last scene The Young main charter is showing one of her friends this new type of hip music… (my wife is fairly certain it is Bob Dylan ) that is cool and embody’s the voice of a generation I know it not much to go on but anyone that can help, this will solve a nagging problem that has occupied hours of looking up films that Dylan songs were used in, and there seems not to be a end to this list.	https://en.wikipedia.org/wiki/The_In_Crowd_(1988_film)	The In Crowd (1988 film)
914	Hello    i am looking for the name of an old movie ( ’70s ) where a hospital performs human experiments with animals. i remember a scene where the main character wakes up next another bed and hears crying. when the man removes the bedcover he sees a body of a pig with a human head. Does anybody knows the name of this movie ? Greetings Marc	https://en.wikipedia.org/wiki/O_Lucky_Man!	O Lucky Man!
1085	I remember a movie where a couple first got together and started having sex as much as possible; There was a scene with them making love in a bathtub. The boy ended up cheating on the girl and used the last of his condoms on this new girl. The girlfriend came home afterwards and wanted to make love. The boy tried to explain that there were no condoms left, but she remembered there was one left and proceeded to get into position. The boy didn’t know what to do, so he put on the used condom from earlier and tried to proceed, but the girl noticed and stopped him. The movie ends with the couple not ending up together as she walks away from him in an airport. I saw this movie on tv approximately in the early 2000’s. It was in English and in color.	https://en.wikipedia.org/wiki/The_Rachel_Papers	The Rachel Papers
1028	I remember seeing something on tv quite a while ago (I can’t remember if it was a movie or show) where this person has the ability to see the deaths of anyone he touches. Its similar to the “deal with the devil” where a person wants to see the future but ends up only being able to see his own death except he sees the deaths of those around him.	https://en.wikipedia.org/wiki/Afterwards	Afterwards
637	Okay… I have a really weird movie memory! This was definitely a Rated R or NR movie as there were lots of relations going on… Beware!! I watched this movie on the IFC channel (cable) in 2007 or 2008. It was in color and in English. One memory – an opening scene shows a guy in the shower pleasuring himself and his mom interrupts him by knocking on the door… Another memory… a brother and a sister both having relations with their partners in different cars, and the brother is screaming “mommy” while the sister is screaming “daddy”… yes I know this sounds weird, believe me! Aren’t all IFC movies weird?! And yet another memory involving weird relations… a young girl with an older guy who is making out with her armpit… And finally, the last memory I have and the most important one I think, is that in the ending scene, someone turns into a giant lizard or some kind of alien and climbs out the window… or something!	https://en.wikipedia.org/wiki/Nowhere_(film)	Nowhere (film)
777	Hey I’ve been trying to look for this movie i watched a few years ago but i can’t find it. I watched about just the second half of the movie and i think it was in another language. It was a movie about parents and their kid and how the dad died. The dad died from getting impaled from the back of his head with a straight metal object. He was stuck impaled to the ground until the paramedics came. They tried cutting the metal with a chainsaw? (i don’t remember what they were cutting it with) but they came to a conclusion that the vibration from cutting it would cause him to die. They got him out somehow, don’t remember how he got out but unfortunately he died. The mom and child were devastated. At the end of the movie a guy offered them lots of money if he can share the story on media or something (i also don’t remember much about what the guy wanted so the media thing was just a guess) but the mom turned him down. The movie ended from there with the mom and child walking away from the guy. If anyone can help me find the movie i would appreciate it alot.	https://en.wikipedia.org/wiki/As_Luck_Would_Have_It	As Luck Would Have It
366	The movie goes through them having all of these different replacement moms? Like there’s one who’s like a ringleader for a circus and I think there was another who was really strict? Anyway, it pretty much ended like they wished they had their mother back and learned to appreciate her more. It was in color, English, pretty sure I saw it on TV. Maybe Disney Channel?	https://en.wikipedia.org/wiki/Trading_Mom	Trading Mom
448	Help. I watched this movie on Netflix 7-8 years ago. It was a strangely romantic movie where a guy falls in love with a girl, is devastated when she dies, so he takes a trip with her dead body and still talks to her as if she were alive. Very colorful film. The couple seemed to be in their early 20’s. It’s not Dead Leaves, I’ve seen it and it’s not it. Help!	https://en.wikipedia.org/wiki/Camille_(2008_film)	Camille (2008 film)
998	I remember watching this movie in the late 90’s early 00’s and i believe it came out in the 90’s, as far as i remember there are a few kids being chased by a demon or creature of sorts in a construction building. I believe the ending was with one of the kids banishing the demon/creature with either pig latin or a spell of sorts.           I’ve been looking for this for a long time so thanks in advance!	https://en.wikipedia.org/wiki/Shrieker_(film)	Shrieker (film)
106	It was like 3am and I was around 9 years old. I don’t remember what channel, but I remember this movie changed my thought process for 2 months, because it freaked me out so much. It was live action. It had these kids who’s mom was stolen by aliens (I think?) that looked human, but not at the same time. The only scene I remember from this movie was where the ruler of the aliens gave the mom some sort of serum to make her fall in love with the first thing she looks at. When he gives it to her, she acts like she fell in love with him and nearly makes out with him, but then kicks him and runs. Then somehow she was given the serum again and she happened to be looking at the dad, and she was in love with him. Something else I remember about that scene was the color purple, just the alien ship that they were in, was purple. Why? I don’t know. It looked like it would of been made by the same people who made Spy Kids to be honest.	https://en.wikipedia.org/wiki/Mom_and_Dad_Save_the_World	Mom and Dad Save the World
944	older movie about a family moving or on the go, not sure, and they are in a hotel room  or in a room not sure and the small child is crying I think and the mother puts a pillow over their face, but then changes her mind?	https://en.wikipedia.org/wiki/Mary_Jane_Harper_Cried_Last_Night	Mary Jane Harper Cried Last Night
176	I believe I saw this movie about 5 years ago (2010), in English, not sure if it was on TV or not but I’m certain it wasn’t a show. It was in color. As for the plot, the beginning scene involved the character who I believe is unemployed. He sees a commercial on TV I think for a “get rich quick” method or some sort of advertisement and he calls the number (and maybe gets his friends together.) Ultimately, they end up fixing up a mall or it at the very least takes place at an abandoned mall.  Sorry for being so vague, in fact I don’t even remember if the genre was comedy or horror, or possible a horror comedy.  Thank you	https://en.wikipedia.org/wiki/Tim_and_Eric%27s_Billion_Dollar_Movie	Tim and Eric%27s Billion Dollar Movie
801	I just remember that the realtor is telling the couple horror stories of the houses he is trying to sell. In one of the houses I believe there was a little girl that had a monkey that ended up killing her family. Upon hearing the story the couple decide they don’t want the house, the realtor shows them another house and the couple love it. Its a big house with a pool, but the husband asks why its so cheap and so the realtor tells him the story. A young guy lived there with his parents who were ever there and the young guy started having visions of a killer that wore a grandma mask when he killed his victims. Those visions became true and he finally went to a therapist i guess to talk about it. In the end he tells the therapist that he is actually there because he had a vision she was gonna get killed. Therapist gets scared, runs off and gets killed by the grandma killer. I think the kid gets killed as well. After the realtor finishes the story the couple refuse to look at any other houses and the realtor gets desperate and stabs the husband on the neck with the house key. The wife runs and tries to get a neighbor to help but she realizes that the whole neighborhood is messed up. I haven’t found this movie and I really wanna know what it is. I think I saw it in the early 2000’s? Maybe mid 2000’s?	https://en.wikipedia.org/wiki/Terror_Tract	Terror Tract
392	Hello, I’m looking for a movie with real actors (i don’t remember the story) but the movie is cut with animated scene about a dark story. In this story there is a man crashing on a boat. He is mad and he think that monsters are killing everyone in his town. I think that he accidentaly kills his wife at the end. This is just a small part of the movie but i can’t remember anything from the movie. Please help me !	https://en.wikipedia.org/wiki/Watchmen_(film)	Watchmen (film)
201	So this movie has been really difficult to figure out for me, I THINK I found it once like five years ago, but I’ve been through several laptops and never backed it up (I don’t think I even bookmarked the page anyway)! I never saw the entire movie, I actually walked in on my mom watching it in the middle of the night when I was a kid. Think it might have been around 2002 if I’m remembering correctly, since we lived in a lot of different apartments and I think both this movie and seeing the MJ Blanket incident on the news happened in the same apartment. Rough estimate. Anyway I saw presumably the beginning of the movie. It took place in a pretty old time iirc, maybe in Italy just going off of the architecture and clothing the man was wearing and I think he might have been in some kind of really old-looking art studio. He opened this old box and pulled out this big ball, kind of like a crystal ball but completely opaque white (or maybe kind of marbled). Something happened with the ball and it kind of…swallowed his arm? And started changing shape a bit when it did. I don’t remember what happened before that moment or what happened immediately after, but he died (or maybe his friend, I think he had a friend) and these two women emerged from the ball or were awakened BY the ball, and they were covered in these really thin, see-through cloaks that looked like they were made of cobwebs. I think one of them was blonde, and then they left the ”studio” and started walking down the street, still only wearing the robes. Anyway I think it was turned off and I was put back to bed. I think it might have been on the Sci Fi channel and they have SO MANY original movies that I can’t find this specific one, if it even was a Sci Fi original. Any help is appreciated!	https://en.wikipedia.org/wiki/Saint_Sinner_(film)	Saint Sinner (film)
373	This is a movie I barely remember watching when I was visiting my dad. I believe it was a movie made for TV. I was about 7 or 8 years old at the time. I think it was made in the 90’s and it was in color. Even though the movie took place in India or some place like that, it was in English. The only scene I remember vividly is a scene where some guy wearing a turban says a prayer to a gold statue of a giant cobra. The statue comes to life and says something intimidating. The turban guy’s bodyguard (a bald guy wearing an eye patch) shoots at the gold cobra with a rifle, but gets eaten. The Cobra then turns the turban guy into a pig. The other thing I remember about this is the main character. He looked similar to Tarzan, but he wore pants and had some kind of weapon strapped across his back.	https://en.wikipedia.org/wiki/Jungle_Boy_%281998_film%29	Jungle Boy %281998 film%29
